;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
152;8;1;3;0;5;17;1;0;1;12;0;0;9;2;3;0;4;2;2;12;14;6;9;5;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;67;0;0;1;8;4.206896551724138;3;0.7910447761194029;0.34868421052631576;Il venait de vivre quelques heures sur l ’autre face du décor , sans savoir s ’il lui serait permis de rétablir pour soi cette ville dans ses lumières 
153;4;0;3;0;2;17;2;0;2;8;0;0;1;7;6;0;4;1;0;6;11;7;4;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;40;51;0;0;1;12;5.277777777777778;3;0.7843137254901961;0.3508771929824561;S’il retrouverait même encore , amies d ’enfance ennuyeuses mais chères , toutes ses petites infirmités d ’homme 
154;5;0;0;0;5;14;1;3;1;9;0;0;3;3;6;0;6;3;2;4;10;6;6;1;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41;51;1;0;2;10;3.6923076923076925;1;0.803921568627451;0.3333333333333333;« Il y a dans toute foule , pensait Rivière , des hommes que l ’on ne distingue pas , et qui sont de prodigieux messagers 
155;2;0;0;0;0;4;0;0;0;1;0;0;1;2;1;0;1;0;0;1;4;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10;12;0;0;1;6;3.6666666666666665;1;0.8333333333333334;0.3448275862068966;Et sans le savoir eux mêmes 
156;5;0;2;0;1;4;0;1;0;7;0;0;0;2;3;0;1;0;1;6;3;3;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;24;0;0;2;11;5.111111111111111;2;0.875;0.375;À moins que … » Rivière craignait certains admirateurs 
157;11;0;5;0;2;17;1;0;1;7;0;0;7;5;10;0;3;2;0;6;9;7;4;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;58;4;2;1;12;4.7727272727272725;2;0.7586206896551724;0.34375;Ils ne compr enaient pas le caractère sacré de l’aventure , et leurs exclamations en faussaient le sens , diminuaient l’ homme 
158;12;1;4;0;8;25;0;3;0;13;1;0;7;5;13;0;9;6;2;16;13;12;16;4;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;77;98;1;5;2;12;4.783783783783784;2;0.7857142857142857;0.3581395348837209;Mais Pellerin gardait ici toute sa grandeur d’être simplement instruit , mieux que personne , sur ce que vaut le monde entrevu sous un certain jou r, et de repousser les approbations vulgaires avec un lourd dédain 
159;7;0;4;0;4;18;2;1;0;10;0;0;9;9;7;0;8;3;0;10;8;6;5;4;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;70;0;2;4;11;4.2;4;0.7428571428571429;0.33121019108280253;Aussi Rivière le félicitatil : « Comment avez vous réussi ? » Et l’aima de parler simplement métier , de parler de son vol comme un forgeron de son enclume 
160;4;1;1;0;2;6;0;0;0;3;0;0;3;0;1;0;2;3;1;4;1;2;2;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;21;0;1;1;8;5.571428571428571;1;0.8571428571428571;0.391304347826087;Pellerin expliqua d ’abord sa retraite coupée
161;4;0;2;0;0;6;0;0;1;5;1;0;2;0;1;0;1;2;1;1;6;1;4;0;0;2;0;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;23;0;0;2;10;3.3846153846153846;0;0.8695652173913043;0.3448275862068966;Il s’excusait presque : « Aussi je n ’ai pas eu le choix 
162;5;0;0;0;0;6;0;2;0;6;0;0;5;0;4;0;0;1;0;1;2;3;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;21;0;0;1;9;3.5384615384615383;0;1.0;0.35;» Ensuite il n ’avait plus rien vu : la neige l’ aveuglait 
163;6;0;1;0;1;8;0;0;0;4;0;0;6;2;5;0;3;1;0;1;6;5;3;4;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;33;1;2;1;9;4.285714285714286;2;0.7878787878787878;0.3466666666666667;Mais de violents courants l’ avaient sauvé , en le soulevant à sept mille 
164;7;0;1;0;3;8;0;0;0;2;1;0;1;1;4;0;1;1;0;5;4;7;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;1;0;25;29;0;0;1;9;4.0;4;0.8620689655172413;0.352112676056338;« J’ai dû être maintenu au ras des crêtes pendant t oute la traversée 
165;13;1;3;1;5;10;2;4;1;8;0;0;8;1;3;0;7;4;0;9;6;4;5;3;0;0;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;60;0;2;2;10;3.6666666666666665;0;0.7166666666666667;0.3028169014084507;» Il parla aussi du gyroscope dont il faudrait changer de place la prise d ’air : la neige –  – l’obturait : « Ça forme verglas , voyez vous 
166;8;1;5;0;2;14;0;0;1;9;0;0;9;4;9;0;5;4;0;10;6;11;7;3;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;67;1;2;2;10;4.296296296296297;2;0.6716417910447762;0.3125;» Plus tard d ’autres courants avaient culbuté Pellerin , et, vers trois mille , il ne comprenait plus co mment il n ’avait rien heurté encore 
167;3;0;1;0;1;2;0;0;0;3;1;0;4;0;1;0;1;1;1;1;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;16;0;0;1;9;4.428571428571429;2;0.8125;0.3333333333333333;C’est qu ’il survolait déjà la plaine 
168;3;1;3;1;4;5;0;0;1;2;1;0;1;1;5;0;3;3;0;2;3;3;8;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;30;0;0;1;10;3.235294117647059;1;0.7333333333333333;0.3013698630136986;« Je m ’en suis aperçu tout d ’un coup , en débouchant dans du ciel pur 
169;5;0;2;0;2;9;1;0;0;9;0;0;5;1;7;0;2;2;2;4;4;5;4;2;0;1;0;0;0;0;0;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;31;39;0;3;1;10;3.75;2;0.7948717948717948;0.3229166666666667;» Il expliqua enfin qu ’il avait eu , à cet instant là, l’ impression de sortir d ’une caverne 
170;2;0;0;0;1;3;0;0;0;1;0;0;0;2;3;0;2;1;0;0;2;2;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;11;13;0;0;3;7;2.888888888888889;2;0.8461538461538461;0.3055555555555556;— Tempête aussi à M endoza ? — Non 
171;4;0;1;0;0;3;0;0;0;3;1;0;1;0;2;0;0;2;0;4;2;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;17;0;0;1;7;3.75;0;0.6470588235294118;0.28205128205128205;J’ai atterri par ciel pur , sans vent 
172;3;0;0;0;1;4;0;0;0;3;0;0;1;3;0;0;0;2;0;1;3;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;13;15;0;0;1;7;4.0;2;0.8666666666666667;0.3611111111111111;Mais la tempête me suivait de près 
173;5;0;3;0;3;5;0;1;0;7;0;0;3;2;1;0;1;1;1;3;1;7;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24;27;0;0;1;8;3.5;4;0.8888888888888888;0.3333333333333333;Il la décrivit parce que , disait il, « tout de même c ’était étrange »
174;12;1;0;0;3;14;0;2;1;8;0;0;7;3;7;0;3;2;1;5;10;5;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;48;0;0;1;7;3.9166666666666665;1;0.9166666666666666;0.3697478991596639;Le sommet se perdait très haut dans les nuages de neige, mais la base roulait sur la plaine ain si qu ’une lave noire 
175;1;0;0;0;0;7;0;1;0;3;0;0;4;0;4;0;1;0;0;0;3;3;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;17;1;1;1;10;4.25;2;1.0;0.3953488372093023;Une à une , les villes étaient englouties 
176;6;0;0;1;0;5;0;0;0;7;2;0;2;1;2;0;1;2;2;2;6;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;24;0;0;2;8;3.176470588235294;0;1.0416666666666667;0.3472222222222222;« Je n ’ai jamais vu ça… » Puis il se tut , saisi par quelque souvenir 
177;1;0;1;0;0;6;0;0;0;3;0;0;1;0;2;0;1;1;0;6;3;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;18;0;1;1;11;5.5;1;0.7777777777777778;0.35;Rivière se retourna vers l ’inspecteur 
178;3;0;4;0;2;4;1;0;0;2;0;0;1;0;5;0;4;3;1;3;2;3;5;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;27;0;2;2;9;3.769230769230769;1;0.7037037037037037;0.30158730158730157;— C’est un cyclone du Pacifique , on nous a prévenu trop tard 
179;5;0;3;0;3;7;0;0;0;2;1;0;4;1;4;0;1;1;0;1;8;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;29;0;2;2;9;4.6;1;0.5862068965517241;0.2982456140350877;Ces cyclones ne dépas sent d ’ailleurs jamais les Andes 
180;4;0;2;0;0;6;0;0;1;5;0;0;3;1;2;0;4;3;1;6;4;3;5;4;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;31;0;1;2;12;4.142857142857143;2;0.8387096774193549;0.3611111111111111;« On ne pouvait prévoir que celui là poursuivrait sa marche vers l ’Est
181;4;0;2;0;0;3;0;0;0;5;0;0;1;0;5;0;2;3;1;3;3;2;3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;23;0;2;1;12;4.4;0;0.7391304347826086;0.3148148148148148;» L’inspecteur , qui n ’y connaissait rien , approuva
182;6;0;1;0;2;11;0;0;1;3;0;0;3;4;3;0;2;4;0;8;5;5;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;38;0;1;3;12;4.533333333333333;1;0.7105263157894737;0.32142857142857145;L’inspecteur parut hésiter , se retourna vers Pellerin , et sa pomme d ’Adam remua 
183;6;0;1;0;4;6;1;2;0;8;0;0;4;1;6;0;4;2;1;7;3;5;1;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;40;0;0;1;12;5.071428571428571;4;0.725;0.3372093023255814;Il reprit , après réflexion , en regardant droit devant soi, sa dignité mélancolique 
184;6;1;2;0;0;5;0;2;0;5;0;0;4;2;4;0;2;1;1;1;1;3;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;22;0;0;1;10;4.181818181818182;1;0.9545454545454546;0.3620689655172414;Il la promenait , ainsi qu ’un bagage , cette mélancolie 
185;10;2;1;0;7;19;0;5;0;10;0;0;5;2;8;0;2;6;1;9;9;7;4;3;0;0;0;0;0;0;0;2;0;0;0;1;0;0;0;0;0;1;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;53;68;0;1;3;12;4.653846153846154;8;0.7794117647058824;0.3581081081081081;Débarqué la veille en Argentine , appelé par Rivière pour de vagues besognes , il était empêtré de ses grandes mains et de sa dignité d’inspecteur 
186;12;0;2;0;4;5;2;0;0;13;0;0;7;2;7;0;4;2;0;6;1;7;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;43;0;2;1;11;4.15;1;0.8372093023255814;0.34615384615384615;Il n’avait le droit d ’admirer ni la fantaisie , ni la verve : il admirait par fonction la ponctualité 
187;17;4;6;0;7;24;0;1;1;12;0;0;8;6;13;0;6;3;2;16;7;9;11;3;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;71;88;0;4;1;15;4.15;1;0.8068181818181818;0.34134615384615385;Il n’avait le droit de boire un verre en compagnie, de tutoyer un camarade et de –  – risquer un calembour que si , par un hasard invraisemblable , il rencontrait , dans la même escale , un autre inspecteur 
188;1;0;0;0;2;4;0;1;0;3;1;0;2;0;2;0;0;1;0;2;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;12;16;0;0;1;7;3.2;1;0.75;0.27906976744186046;« Il est dur , pensait il, d’être un juge 
189;6;0;1;0;1;4;0;1;2;6;1;0;2;1;1;0;1;1;0;2;2;4;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;20;21;1;0;1;7;3.0714285714285716;2;0.9523809523809523;0.3448275862068966;» À vrai dire , il ne jugeait pas , mais hochait la tête 
190;5;0;3;0;1;7;0;1;2;5;0;0;4;1;7;0;5;0;1;3;0;13;3;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26;39;0;1;1;11;4.466666666666667;1;0.6666666666666666;0.3132530120481928;Ignorant tout, il hochait la tête , lentement , devant tout ce qu ’il rencontrait 
191;5;3;5;0;1;10;0;0;0;7;0;0;4;1;7;0;5;0;0;5;4;8;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;38;1;3;1;11;5.833333333333333;1;0.8421052631578947;0.3855421686746988;Cela troublait les consciences noires et contribuait au bon entretien du matériel 
192;9;0;5;0;4;8;0;1;0;7;0;0;5;3;5;0;5;6;0;10;7;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;52;0;2;1;10;4.125;7;0.8076923076923077;0.3387096774193548;Il n’était guère aimé , car un inspecteur n’est pas créé pour les délices de l ’amour , mais pour la rédaction de rapports 
193;7;1;4;0;7;21;1;0;2;14;0;0;5;3;11;0;13;8;2;13;17;10;9;4;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;2;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;71;91;1;3;4;12;4.611111111111111;7;0.7802197802197802;0.3497536945812808;Il avait renoncé à y proposer des méthodes nouvelles et des solutions techniques , depuis que Rivière avait écrit : « L’inspecteur Robineau est prié de nous fournir , non des poèmes , mais des rapports 
194;3;1;3;0;1;16;0;0;1;5;0;0;6;3;8;0;3;3;0;5;8;6;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;46;1;1;2;12;6.461538461538462;2;0.782608695652174;0.3711340206185567;L’inspecteur Robineau utilisera heureusement ses compétences , en stimulant le zèle du personnel
195;7;0;2;0;3;7;1;0;1;9;1;0;4;4;5;0;4;1;1;3;11;3;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;42;0;0;1;12;4.529411764705882;2;0.8095238095238095;0.35789473684210527;» Aussi se jeta itil désormais , comme sur son pain quotidien , sur les défaillances humaines 
196;10;3;5;0;3;12;1;1;2;12;0;0;7;1;5;0;3;3;3;5;10;7;6;1;0;0;0;0;0;2;0;0;0;3;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;62;0;1;1;12;4.863636363636363;3;0.7419354838709677;0.35384615384615387;Sur le mécanicien qui buvait, le chef d ’aéroplace qui passait des nuits blanches , le pilote qui rebondissait à l’ atterrissage 
197;4;0;1;0;5;9;0;2;0;11;0;0;5;0;5;0;0;1;0;6;9;5;2;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;43;0;1;2;11;3.8421052631578947;2;0.6511627906976745;0.3010752688172043;Rivière disait de lui : « Il n ’est pas très intelligent , aussi rend il de grands services 
198;10;2;4;0;2;13;0;2;1;12;0;0;4;5;12;0;6;4;1;10;9;7;8;2;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;55;68;1;0;4;12;4.884615384615385;6;0.8088235294117647;0.35714285714285715;» Un règlement établi par Rivière était , pour Rivière , connaissance des hommes | mais pour Robineau n ’existait plus qu ’une connaissance du règlement 
199;8;1;1;0;6;12;1;0;0;9;1;0;3;1;2;0;5;3;0;11;8;8;9;4;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;46;52;1;1;2;11;4.478260869565218;3;0.8846153846153846;0.36220472440944884;« Robineau , pour tous les départs retardés , lui avait dit un jour Rivière, vous devez faire sauter les primes d ’exactitude 
200;4;2;2;0;1;10;1;0;0;0;1;0;1;9;0;0;2;3;0;7;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;23;28;0;0;3;7;3.235294117647059;3;0.8214285714285714;0.3150684931506849;— Même pour le cas de force majeure ? Même par brume ? — Même par brume 
201;6;1;2;0;3;10;3;1;1;9;1;0;1;0;6;0;5;2;1;8;4;8;6;2;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;39;46;1;0;2;9;3.9545454545454546;3;0.8478260869565217;0.35454545454545455;» Et Robineau éprouvait une sorte de fierté d ’avoir un chef si fort qu ’il ne craignait pas d ’être injuste 
202;5;1;0;0;1;8;2;0;0;6;1;0;2;3;4;0;4;1;2;4;4;5;7;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;32;32;1;0;2;9;5.333333333333333;2;1.0;0.4155844155844156;Et Robineau lui même tirerait quelque majesté d ’un pouvoir aussi offensant 
203;7;0;1;0;4;10;1;0;2;5;0;0;3;1;6;0;9;7;1;11;9;6;8;4;0;2;1;2;0;1;0;0;0;0;1;0;0;1;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;45;63;0;1;1;10;4.074074074074074;6;0.7142857142857143;0.32608695652173914;— Vous avez donné le départ à six heures quinze , répétait il plus tard aux chefs d ’aéroports , nous ne pourrons vous payer votre prime 
204;4;1;2;0;1;12;0;1;1;6;0;0;2;4;7;0;4;1;1;6;6;6;3;1;0;1;1;0;0;0;0;0;0;0;1;0;0;2;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33;43;2;0;3;9;3.230769230769231;4;0.7674418604651163;0.29464285714285715;–  – — Mais , monsieur Robineau , à cinq heures trente , on ne voyait p as à dix mètres ! — C’est le règlement 
205;10;4;1;0;1;10;0;0;1;5;0;0;2;4;9;0;7;2;0;8;9;4;6;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;49;3;3;4;11;4.333333333333333;1;0.7959183673469388;0.34513274336283184;— Mais , monsieur Robineau , nous ne pouvons pas balayer la brume ! Et Robineau se retranchait dans son mystère 
206;4;0;1;0;2;3;1;0;0;6;0;0;2;0;1;0;1;1;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;14;0;0;1;9;4.666666666666667;0;1.0;0.4;Il faisait partie de la direction 
207;5;0;4;0;0;10;0;0;2;5;0;0;5;8;6;0;7;3;0;4;6;7;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;46;0;2;1;10;4.157894736842105;2;0.6521739130434783;0.30303030303030304;Seul , parmi ces totons , il comprenait comment , en châtiant les hommes , on améliorera le temps 
208;3;0;0;1;3;10;1;0;0;9;0;0;3;0;4;0;0;2;0;4;3;2;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;26;0;0;2;7;3.2941176470588234;2;1.0384615384615385;0.36486486486486486;« Il ne pense rien , disait de lui Rivière , ça lui évite de penser faux 
209;7;0;3;0;2;8;0;0;0;7;0;0;3;1;4;0;3;6;0;3;6;4;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;34;0;0;1;9;4.066666666666666;0;0.7941176470588235;0.35064935064935066;» Si un pilote cassait un appareil, ce pilote perdait sa prime de non casse 
210;7;2;0;0;1;4;1;0;0;6;0;0;2;2;6;0;3;1;1;3;4;2;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;25;2;0;2;8;3.7333333333333334;2;1.12;0.3888888888888889;« Mais quand la panne a eu lieu sur un bois ? s’était informé Robineau 
211;2;1;0;0;1;5;0;0;0;3;0;0;1;0;2;0;2;1;0;2;1;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;13;1;0;2;8;3.5;0;1.0769230769230769;0.3783783783783784;» Et Robineau se le tenait pour dit 
212;11;0;1;0;2;18;2;2;0;14;2;0;9;4;6;0;2;3;0;8;7;9;4;5;0;1;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;50;64;0;0;1;10;4.296296296296297;1;0.78125;0.3472222222222222;— Je regrette, disait il plus tard aux pilotes , avec une vive ivresse , je regrette même infiniment , mais il fallait avoir la panne ailleurs 
213;3;1;2;0;0;7;0;1;1;5;0;0;2;3;5;0;4;1;0;3;5;3;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;28;2;0;3;9;3.6666666666666665;1;0.7857142857142857;0.30985915492957744;— Mais , monsieur Robineau , on ne choisit pas ! — C’est le règlement 
214;6;4;0;1;2;17;1;2;1;8;0;0;7;6;8;0;3;1;1;6;10;6;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40;58;0;2;2;9;5.1;2;0.6896551724137931;0.32786885245901637;« Le règlement , pensait Rivière , est semblable aux rites d’une religion qui semblent absurdes mais façonnent les hommes
215;3;0;0;0;2;6;2;0;0;7;2;0;1;0;3;0;1;1;0;5;2;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;25;25;0;0;2;11;4.636363636363637;5;1.0;0.3968253968253968;» Il était indifférent à Rivière de paraître juste ou injuste 
216;3;0;1;0;1;7;0;0;0;3;0;0;3;3;3;0;2;3;0;2;6;4;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;21;27;1;0;1;9;3.769230769230769;3;0.7777777777777778;0.3387096774193548;Peut être ces mots là n’avaient ils même pas de sens pour lui
217;6;1;1;0;3;26;0;1;0;13;2;1;7;1;9;0;7;5;2;8;19;13;12;3;0;2;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;66;79;1;0;3;9;3.9473684210526314;2;0.8354430379746836;0.3492063492063492;Les pet its bourgeois des petites villes tournent le soir autour de leur kiosque à musique et Rivière pensait : « Juste ou injuste envers eux , cela n ’a pas de sens : ils n ’existent pas 
218;3;0;1;0;0;5;1;1;1;7;0;0;5;2;1;0;2;2;1;5;0;4;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;26;0;0;1;7;4.25;2;0.8846153846153846;0.359375;» L’homme était pour lui une cire vierge qu ’il fallait pétrir 
219;3;0;2;0;1;8;1;0;0;4;0;0;5;2;5;0;3;0;0;4;0;5;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;27;0;0;1;8;3.6666666666666665;5;0.9629629629629629;0.3611111111111111;Il fallait donn er –  – une âme à cette matière, lui créer une volonté 
220;6;0;2;0;2;11;0;0;1;4;0;0;4;3;3;0;1;3;0;6;9;4;2;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;26;40;0;0;1;9;4.1875;2;0.65;0.30952380952380953;Il ne pensait pas les asservir par cette dureté , mais les lancer hors d ’euxmêmes 
221;13;0;7;0;5;12;1;0;2;15;1;0;9;1;5;0;5;1;1;5;7;16;3;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53;66;2;0;1;10;4.481481481481482;5;0.803030303030303;0.35570469798657717;S’il châtiait ainsi tout retard , il faisait acte d ’injustice mais il tendait vers le départ la volonté de chaque escale | il créait cette volonté 
