;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
2197;3;0;2;0;3;5;0;3;3;3;0;0;3;2;6;0;1;0;0;3;5;3;2;1;1;0;0;1;0;2;1;0;1;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;40;0;3;3;16;6.0;3;0.425;0.2698412698412698;sHand und sagte etwas im großen Lärm gänzlich Unverständliches
2198;3;0;1;0;1;2;1;0;2;1;0;1;5;1;0;0;0;1;0;3;0;2;1;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;10;21;0;1;3;9;4.285714285714286;3;0.47619047619047616;0.2702702702702703;Da hörte plötzlich aller Lärm auf, K
2199;3;1;2;0;2;10;1;4;3;0;0;0;0;1;5;0;1;0;0;4;2;2;0;0;1;0;0;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;16;32;0;3;3;11;5.625;2;0.5;0.3018867924528302;Das den ganzen Morgen über Gefürchtete war geschehen
2200;19;7;9;0;17;61;5;8;24;26;2;4;12;13;32;0;9;3;0;25;12;15;6;1;6;0;0;6;2;9;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;125;214;0;6;21;13;4.956521739130435;4;0.5841121495327103;0.30413625304136255;In der Tür stand derLehrer, mit jeder Hand hielt er, der kleine Mann, einen Gehilfen beim Kragen| er hatte sie wohl beimHolzholen abgefangen, denn mit mächtiger Stimme rief er und legte nach jedem Wort eine Pause ein:»Wer hat es gewagt, in den Holzschuppen einzubrechen? Wo ist der Kerl, daß ich ihn zermalme?« Daerhob sich Frieda vom Boden, den sie zu Füßen der Lehrerin reinzuwaschen sich abmühte, sah nach K
2201;10;4;3;0;3;17;1;4;10;9;0;2;9;0;10;0;5;0;0;9;7;7;3;1;4;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;45;77;0;0;7;13;4.846153846153846;1;0.5844155844155844;0.29605263157894735;hin, so, als wolle sie sich Kraft holen, und sagte, wobei etwas von ihrer alten Überlegenheit in Blickund Haltung war: »Das habe ich getan, Herr Lehrer
2202;1;0;1;0;1;6;1;0;2;4;0;1;1;1;2;0;0;0;0;2;0;1;1;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;16;0;0;2;6;4.5;0;0.75;0.36363636363636365;Ich wußte mir keine andere Hilfe
2203;9;4;11;0;8;29;4;4;17;18;0;0;10;10;21;0;6;2;0;11;10;11;6;1;3;0;0;3;4;11;0;0;3;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;3;74;151;0;14;9;14;5.195121951219512;6;0.4900662251655629;0.29133858267716534;Sollten früh dieSchulzimmer geheizt sein, mußte man den Schuppen öffnen| in der Nacht den Schlüssel von Ihnen zuholen wagte ich nicht| mein Bräutigam war im Herrenhof, es war möglich, daß er die Nacht über dortblieb, so mußte ich mich allein entscheiden
2204;10;3;5;0;1;22;1;6;11;9;0;1;1;4;14;0;3;0;0;9;8;5;5;2;3;0;0;2;2;5;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;83;0;4;4;21;5.909090909090909;1;0.6024096385542169;0.32894736842105265;Habe ich unrecht getan, verzeihen Sie es meinerUnerfahrenheit| ich bin schon von meinem Bräutigam genug ausgezankt worden, als er sah, wasgeschehen war
2205;6;5;3;0;4;27;1;7;8;10;1;1;5;3;10;0;5;3;0;12;10;9;5;3;3;0;0;4;1;3;0;0;2;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;56;99;0;8;6;14;5.571428571428571;3;0.5656565656565656;0.30434782608695654;Ja, er verbot mir sogar, früh einzuheizen, weil er glaubte, daß Sie durch Versperrungdes Schuppens gezeigt hätten, daß Sie nicht geheizt haben wollten, bevor Sie selbst gekommen wären
2206;4;2;4;0;5;12;0;1;5;6;0;0;2;1;5;0;2;2;0;5;6;4;3;0;1;0;0;1;2;4;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;52;0;4;3;9;5.066666666666666;0;0.5192307692307693;0.2967032967032967;Daß nicht geheizt ist, ist also seine Schuld, daß aber der Schuppen erbrochen wurde, meine
2207;3;3;5;0;4;20;4;4;8;8;0;0;4;2;7;0;2;0;0;12;3;6;2;2;1;0;0;1;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;37;72;0;3;5;18;6.352941176470588;2;0.5138888888888888;0.296;« »Werhat die Tür erbrochen?« fragte der Lehrer die Gehilfen, die noch immer vergeblich seinen Griffabzuschütteln versuchten
2208;3;1;0;0;4;11;2;2;1;6;0;2;1;1;4;0;0;0;0;3;2;3;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;29;0;0;4;8;4.666666666666667;0;0.7586206896551724;0.3235294117647059;»Der Herr«, sagten beide und zeigten, damit kein Zweifel sei, auf K
2209;20;7;12;0;23;69;4;10;20;32;1;4;13;3;39;0;6;2;0;28;25;14;11;0;7;0;0;5;5;12;0;0;0;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;142;236;0;12;17;15;5.8125;4;0.6016949152542372;0.3256880733944954;Friedalachte, und dieses Lachen schien noch beweisender als ihre Worte, dann begann sie den Lappen, mitdem sie den Boden gewaschen hatte, in den Eimer auszuwinden, so, als sei durch ihre Erklärung derZwischenfall beendet und die Aussagen der Gehilfen nur ein nachträglicher Scherz| erst als sie wieder,zur Arbeit bereit, niedergekniet war, sagte sie: »Unsere Gehilfen sind Kinder, die trotz ihren Jahrennoch in diese Schulbänke gehören
2210;8;3;6;0;5;19;4;5;10;11;0;0;4;2;10;0;0;0;0;7;4;10;3;0;1;1;0;1;0;6;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;46;80;0;3;5;11;4.88;5;0.575;0.3129251700680272;Ich habe nämlich gegen Abend die Tür mit der Axt allein geöffnet,es war sehr einfach, die Gehilfen brauchte ich dazu nicht, sie hätten nur gestört
2211;18;8;6;0;12;40;4;8;13;25;1;2;10;8;32;0;1;1;0;15;14;10;12;0;3;0;0;4;2;6;1;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;101;162;0;9;8;17;5.630434782608695;5;0.6234567901234568;0.33114754098360655;Als dann in der Nachtaber mein Bräutigam kam und hinausging, um den Schaden zu besehen und womöglich zu reparieren,liefen die Gehilfen mit, wahrscheinlich weil sie fürchteten, hier allein zu bleiben, sahen meinenBräutigam an der aufgerissenen Tür arbeiten, und deshalb sagen sie jetzt nun, es sind Kinder
2212;3;0;1;0;4;15;5;3;3;7;0;3;3;2;5;0;1;1;0;8;2;6;2;0;3;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;32;53;0;2;6;11;6.071428571428571;4;0.6037735849056604;0.32323232323232326;«Zwar schüttelten die Gehilfen während Friedas Erklärung immerfort die Köpfe, zeigten weiter auf K
2213;12;4;7;0;8;35;6;7;13;17;0;0;7;6;25;0;3;1;0;15;13;10;8;1;2;0;0;1;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;76;133;1;8;8;15;5.75;1;0.5714285714285714;0.31275720164609055;und strengten sich an, durch stummes Mienenspiel Frieda von ihrer Meinung abzubringen| da es ihnenaber nicht gelang, fügten sie sich endlich, nahmen Friedas Worte als Befehl, und auf eine neuerlicheFrage des Lehrers antworteten sie nicht mehr
2214;5;5;9;0;8;29;1;8;13;17;0;1;9;2;17;0;5;0;0;11;14;10;8;0;3;0;0;2;5;8;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;127;0;13;8;16;6.714285714285714;1;0.5118110236220472;0.30092592592592593;»So«, sagte der Lehrer, »ihr habt also gelogen? Oderwenigstens leichtsinnig den Schuldiener beschuldigt?« Sie schwiegen noch immer, aber ihr Zittern undihre ängstlichen Blicke schienen auf Schuldbewußtsein zu deuten
2215;4;1;5;0;8;14;1;2;6;6;0;2;2;3;9;0;3;1;0;11;5;4;4;0;1;0;0;1;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;32;67;0;8;5;20;5.388888888888889;1;0.47761194029850745;0.2782608695652174;»Dann werde ich euch sofortdurchprügeln«, sagte der Lehrer und schickte ein Kind ins andere Zimmer um den Rohrstab
2216;15;4;2;0;11;29;7;3;7;14;1;1;5;1;13;0;2;3;0;13;10;9;2;2;5;0;0;2;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62;102;0;7;10;12;5.151515151515151;0;0.6078431372549019;0.3054187192118227;Als erdann den Stab hob, rief Frieda: »Die Gehilfen haben ja die Wahrheit gesagt«, warf verzweifelt denLappen in den Eimer, daß das Wasser aufspritzte, und lief hinter den Barren, wo sie sich versteckte
2217;8;4;1;0;10;23;4;3;4;7;0;1;3;1;11;0;4;1;0;9;6;8;3;3;1;0;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;46;74;0;1;7;10;4.555555555555555;1;0.6216216216216216;0.30666666666666664;»Ein verlogenes Volk«, sagte die Lehrerin, die den Verband der Pfote eben beendigt hatte und das Tierauf den Schoß nahm, für den es fast zu breit war
2218;3;2;2;0;6;14;2;2;5;6;0;1;5;0;4;0;2;0;0;8;5;5;2;0;1;0;0;0;1;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27;52;0;2;6;13;5.0;0;0.5192307692307693;0.28125;»Bleibt also der Herr Schuldiener«, sagte der Lehrer, stieß die Gehilfen fort und wandte sich K
2219;7;3;4;0;10;30;3;8;10;12;0;0;5;2;12;0;0;1;0;13;8;10;9;0;1;0;0;6;3;4;0;0;1;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;62;104;1;6;7;12;6.384615384615385;4;0.5961538461538461;0.3229166666666667;zu, derwährend der ganzen Zeit, auf den Besen gestützt, zugehört hatte: »Dieser Herr Schuldiener, der ausFeigheit ruhig zugibt, daß man andere fälschlich seiner eigenen Lumpereien beschuldigt
2220;8;4;7;0;14;53;2;10;14;17;0;2;9;7;33;0;7;1;0;17;15;15;3;0;8;0;0;3;2;7;0;0;2;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;2;94;173;2;14;6;16;6.0;6;0.5433526011560693;0.3051948051948052;, der wohl merkte, daß Friedas Dazwischentreten den ersten hemmungslosen Zorn des Lehrersdoch gemildert hatte, »wenn die Gehilfen ein wenig durchgeprügelt worden wären, hätte es mir nichtleid getan| wenn sie bei zehn gerechten Anlässen geschont worden sind, können sie es einmal beieinem ungerechten abbüßen
2221;6;3;4;0;3;28;0;2;8;12;0;1;7;8;16;0;5;0;0;15;9;5;5;2;8;0;0;2;1;4;0;0;1;0;0;2;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59;101;0;6;6;16;6.038461538461538;3;0.5841584158415841;0.3224043715846995;Aber auch sonst wäre es mir willkommen gewesen, wenn einunmittelbarer Zusammenstoß zwischen mir und Ihnen, Herr Lehrer, vermieden worden wäre, vielleichtwäre es sogar auch Ihnen lieb
2222;5;1;2;0;3;9;3;2;5;4;0;1;1;2;4;0;1;1;0;4;0;3;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;34;0;1;4;8;4.5;0;0.5882352941176471;0.30303030303030304;Da nun aber Frieda mich den Gehilfen geopfert hat«, hier machte K
2223;6;1;6;0;6;19;1;1;7;9;0;1;4;2;13;0;0;1;0;8;5;5;4;0;1;0;0;1;1;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;40;71;0;4;5;11;5.35;2;0.5633802816901409;0.31496062992125984;eine Pause, man hörte in der Stille hinter den Decken Frieda schluchzen, »muß nun natürlich dieSache ins reine gebracht werden
2224;1;0;0;0;1;5;0;1;2;2;0;0;1;0;2;0;0;0;0;4;1;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;10;14;0;0;2;11;5.6;1;0.7142857142857143;0.30303030303030304;« »Unerhört«, sagte die Lehrerin
2225;2;1;1;0;1;7;1;4;3;7;0;0;4;1;4;0;0;0;0;6;2;1;2;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;20;32;0;0;6;16;6.0;2;0.625;0.31746031746031744;»Ich bin völlig Ihrer Meinung,Fräulein Gisa«, sagte der Lehrer
2226;10;2;9;0;10;32;4;3;13;16;1;0;10;3;16;0;5;0;0;12;19;10;4;2;2;0;0;1;3;9;0;0;0;1;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;69;132;0;9;9;27;5.848484848484849;2;0.5227272727272727;0.3053097345132743;»Sie, Schuldiener, sind natürlich wegen dieses schändlichenDienstvergehens auf der Stelle entlassen| die Strafe, die noch folgen wird, behalte ich mir vor, jetztaber scheren Sie sich sofort mit allen Ihren Sachen aus dem Haus
2227;1;1;3;0;5;14;0;2;4;8;0;1;2;0;13;0;0;0;0;8;3;3;4;0;3;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;28;51;0;3;3;18;5.923076923076923;1;0.5490196078431373;0.3111111111111111;Es wird uns eine wahreErleichterung sein, und der Unterricht wird endlich beginnen können
2228;2;0;4;0;0;4;1;2;6;5;0;1;2;1;3;0;3;0;0;4;3;3;1;1;0;0;0;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;16;36;0;4;3;11;5.2;1;0.4444444444444444;0.25806451612903225;Also schleunig!« »Ich rühre michvon hier nicht fort«, sagte K
2229;4;1;3;0;7;28;0;5;8;13;1;1;4;4;12;0;2;0;0;13;8;7;2;3;1;0;0;1;0;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;50;83;0;4;6;18;5.826086956521739;1;0.6024096385542169;0.3184713375796178;»Sie sind mein Vorgesetzter, aber nicht derjenige, welcher mir die Stelleverliehen hat, das ist der Herr Gemeindevorsteher, nur seine Kündigung nehme ich an
2230;6;4;3;0;6;33;2;4;7;15;0;0;6;5;16;0;4;0;0;13;10;12;3;2;3;0;0;1;0;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;99;0;8;5;18;6.076923076923077;0;0.6161616161616161;0.33152173913043476;Er aber hat mirdie Stelle doch wohl nicht gegeben, daß ich hier mit meinen Leuten erfriere, sondern wie Sie selbstsagten damit er unbesonnene Verzweiflungstaten meinerseits verhindert
2231;8;2;7;0;4;25;0;9;9;11;1;0;6;3;12;0;1;1;0;4;10;8;4;0;2;0;0;3;0;7;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;52;89;0;6;4;13;5.869565217391305;3;0.5842696629213483;0.3291139240506329;Mich jetzt plötzlich zuentlassen wäre daher geradewegs gegen seine Absicht| solange ich nicht das Gegenteil aus seinemeigenen Munde höre, glaube ich es nicht
2232;2;1;7;0;1;13;1;7;11;13;0;1;4;1;11;0;3;0;0;7;5;4;3;1;2;0;0;1;2;7;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;36;75;0;7;5;14;6.866666666666666;2;0.48;0.3050847457627119;Es geschieht übrigens wahrscheinlich auch zu Ihrem großenVorteil, wenn ich Ihrer leichtsinnigen Kündigung nicht folge
2233;2;0;1;0;1;6;2;2;2;2;0;0;3;0;2;0;2;0;0;4;2;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;22;0;1;2;9;5.285714285714286;0;0.5454545454545454;0.2727272727272727;« »Sie folgen also nicht?« fragte derLehrer
2234;1;1;0;0;1;9;0;2;2;1;0;0;3;0;1;0;1;0;0;4;3;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;19;0;0;3;10;5.0;1;0.6842105263157895;0.30952380952380953;»Überlegen Sie es wohl«, sagte der Lehrer
2235;6;3;3;0;5;23;0;3;6;11;0;1;6;4;13;0;0;1;0;7;11;8;2;1;1;0;0;2;1;3;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;44;81;0;8;6;17;6.15;2;0.5432098765432098;0.3076923076923077;»Ihre Entschlüsse sind nichtimmer die allerbesten| denken Sie zum Beispiel an den gestrigen Nachmittag, als Sie es ablehnten,verhört zu werden
2236;3;0;0;0;1;5;1;1;1;1;1;1;0;1;2;0;0;0;0;3;2;3;1;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;20;0;1;3;8;4.375;1;0.55;0.2558139534883721;« »Warum erwähnen Sie das jetzt?« fragte K
2237;17;7;7;0;21;73;2;8;19;33;0;6;17;8;28;0;5;1;0;34;19;19;11;1;6;0;0;5;1;7;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;141;218;0;5;15;15;5.53030303030303;2;0.6467889908256881;0.3271461716937355;»Weil es mir beliebte«, sagte derLehrer, »und nun wiederhole ich zum letzten Male: Hinaus!« Als aber auch das keine Wirkung hatte,ging der Lehrer zum Katheder und beriet sich leise mit der Lehrerin, diese sagte etwas von der Polizei,aber der Lehrer lehnte es ab, schließlich einigten sie sich, der Lehrer forderte die Kinder auf, in seineKlasse hinüberzugehen, sie würden dort mit den anderen Kindern gemeinsam unterrichtet werden
2238;6;1;4;0;6;24;2;4;6;6;0;0;11;2;8;0;1;0;0;11;5;6;5;0;2;0;0;2;1;4;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42;76;1;6;7;11;5.7;0;0.5526315789473685;0.31343283582089554;Diese Abwechslung freute alle, gleich war unter Lachen und Schreien das Zimmer geleert, der Lehrerund die Lehrerin folgten als letzte
2239;6;1;1;0;4;10;2;2;5;7;0;2;6;2;6;0;1;0;0;5;5;3;4;0;0;0;0;2;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;49;0;2;5;13;5.357142857142857;1;0.5918367346938775;0.3258426966292135;Die Lehrerin trug das Klassenbuch und auf ihm die in ihrer Fülleganz teilnahmslose Katze
2240;9;2;1;0;7;25;2;5;7;11;0;3;4;3;7;0;0;0;0;11;4;7;5;0;2;0;0;2;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;52;69;0;1;8;19;5.714285714285714;2;0.7536231884057971;0.36879432624113473;Der Lehrer hätte die Katze gern hiergelassen, aber eine darauf bezüglicheAndeutung wehrte die Lehrerin mit dem Hinweis auf die Grausamkeit K
2241;1;2;1;0;2;5;0;0;1;1;0;1;0;0;2;0;1;0;0;1;3;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;9;17;0;3;1;11;5.0;1;0.5294117647058824;0.3;s entschieden ab| so bürdeteK
2242;4;0;2;0;2;7;1;1;3;1;0;1;3;2;1;0;1;0;0;4;0;1;3;0;0;0;0;2;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;26;0;0;3;6;4.0;1;0.6538461538461539;0.34;zu allem Ärger auch noch die Katze dem Lehrer auf
2243;2;1;1;0;5;14;1;0;3;5;0;1;4;0;4;0;2;0;0;6;2;5;2;0;2;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;26;38;1;2;5;13;4.266666666666667;1;0.6842105263157895;0.3291139240506329;Es beeinflußte dies wohl auch die letztenWorte, die der Lehrer in der Tür an K
2244;7;0;6;0;10;37;4;8;8;27;1;3;8;10;31;0;3;0;0;17;8;17;7;3;4;0;0;2;2;6;0;0;2;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;85;150;0;9;10;28;7.28125;4;0.5666666666666667;0.32075471698113206;richtete: »Das Fräulein verläßt mit den Kindern notgedrungendieses Zimmer, weil Sie renitenterweise meiner Kündigung nicht folgen und weil niemand von ihr,einem jungen Mädchen, verlangen kann, daß sie inmitten Ihrer schmutzigen FamilienwirtschaftUnterricht erteilt
2245;5;3;4;0;5;17;0;2;5;11;0;1;8;1;13;0;3;0;0;7;8;4;5;0;4;0;0;1;1;4;0;0;0;0;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;44;74;1;3;4;21;6.277777777777778;3;0.5945945945945946;0.33587786259541985;Sie bleiben also allein und können sich, ungestört durch den Widerwillen anständigerZuschauer, hier so breitmachen, wie Sie wollen
2246;5;2;3;0;5;7;1;3;3;5;0;0;2;1;3;0;0;0;0;7;2;3;3;0;1;0;0;1;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;23;41;1;3;3;10;4.5;3;0.5609756097560976;0.2987012987012987;Aber es wird nicht lange dauern, dafür bürge ich!«Damit schlug er die Tür zu
2247;6;0;0;0;2;7;1;1;1;2;0;3;3;1;2;0;1;1;0;3;2;4;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;27;0;1;4;11;5.5;0;0.6296296296296297;0.3269230769230769;Das dreizehnte KapitelKaum waren alle fort, sagte K
2248;4;3;1;0;3;15;5;3;5;4;0;1;5;0;7;0;1;0;0;5;4;5;4;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;51;0;4;5;19;6.071428571428571;1;0.5686274509803921;0.29292929292929293;zu den Gehilfen: »Geht hinaus!« Verblüfft durch diesen unerwartetenBefehl, folgten sie, aber als K
2249;2;0;1;0;5;14;1;0;2;7;0;2;4;0;10;0;2;2;0;8;3;7;4;0;3;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;32;52;0;4;2;16;5.666666666666667;3;0.6153846153846154;0.32;hinter ihnen die Tür zusperrte, wollten sie wieder zurück, winseltendraußen und klopften an die Tür
2250;1;0;0;0;1;4;1;0;1;3;0;1;1;0;2;0;0;0;0;2;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;14;0;1;2;11;4.8;0;0.5714285714285714;0.27586206896551724;»Ihr seid entlassen!« rief K
2251;1;0;2;0;1;9;0;0;4;5;0;0;1;4;5;0;0;0;0;1;2;1;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;23;0;1;2;12;5.428571428571429;0;0.6956521739130435;0.35555555555555557;»Niemals mehr nehme ich euch in meineDienste
2252;3;0;3;0;5;13;3;3;5;7;0;0;6;3;13;0;1;0;0;3;5;5;3;0;1;0;0;0;0;3;0;0;1;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;31;62;0;2;4;10;4.888888888888889;4;0.5;0.29245283018867924;« Das wollten sie sich nun freilich nicht gefallen lassen und hämmerten mit Händen und Füßengegen die Tür
2253;1;0;1;0;1;5;1;0;1;3;0;2;1;0;1;0;0;0;0;6;2;0;2;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;13;19;0;0;3;7;4.111111111111111;2;0.6842105263157895;0.2826086956521739;»Zurück zu dir, Herr!« riefen sie, als wäre K
2254;4;0;1;0;5;6;1;0;0;3;0;2;2;0;7;0;1;0;0;4;3;2;3;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;29;0;1;2;9;4.7;0;0.5862068965517241;0.2982456140350877;das trockene Land und sie daran, in derFlut zu versinken
2255;2;1;1;0;6;19;1;5;3;9;0;1;5;2;8;0;0;0;0;10;1;6;4;0;3;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;36;56;0;1;3;13;6.714285714285714;2;0.6428571428571429;0.3333333333333333;hatte kein Mitleid, ungeduldig wartete er, bis der unerträgliche Lärm denLehrer zwingen werde, einzugreifen
2256;1;0;2;0;0;10;2;1;4;5;0;0;3;0;4;0;0;0;0;4;4;1;1;1;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;30;0;4;4;11;6.571428571428571;0;0.5666666666666667;0.32075471698113206;»Lassen Sie Ihre verfluchten Gehilfen ein!«schrie er
2257;2;1;2;0;0;5;0;0;3;3;0;1;1;0;2;0;0;0;0;1;4;1;0;0;0;0;0;0;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;20;0;3;2;11;4.833333333333333;0;0.5;0.2857142857142857;»Ich habe sie entlassen!« schrie K
2258;6;1;3;0;7;22;4;9;5;10;1;5;4;2;18;0;2;0;0;9;4;5;12;0;5;0;0;5;0;2;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;57;90;0;3;3;13;6.0;5;0.6333333333333333;0.32571428571428573;zurück| es hatte die ungewollte Nebenwirkung, demLehrer zu zeigen, wie es auffiel, wenn jemand kräftig genug war, nicht nur zu kündigen, sondern auchdie Kündigung auszuführen
