;num_a;num_b;num_c;num_ç;num_d;num_e;num_f;num_g;num_h;num_i;num_j;num_k;num_l;num_m;num_n;num_ñ;num_o;num_p;num_q;num_r;num_s;num_t;num_u;num_v;num_w;num_x;num_y;num_z;num_sch;num_ch;num_sh;num_gn;num_esszett;num_ssh;num_ix;num_ll;num_œ;num_à;num_á;num_â;num_ä;num_è;num_é;num_ê;num_ë;num_ì;num_í;num_î;num_ï;num_ò;num_ó;num_ô;num_ö;num_ù;num_ú;num_û;num_ü;num_consonants;num_vowels;num_triple_vowels;num_triple_consonants;num_capital;max_length_word;mean_length_words;diacritic_count;ratio_vowels_consonants;mean_vowel_per_word;phrase
475;5;0;2;0;0;5;0;0;0;3;0;0;4;0;1;0;0;0;0;2;2;1;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;16;1;0;1;8;3.6666666666666665;2;0.9375;0.35714285714285715;« À la cave ? s’écria la vieille servante
476;3;1;0;0;1;3;1;0;0;4;1;0;2;0;4;0;2;1;0;3;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;19;0;0;2;6;3.3636363636363638;0;0.6842105263157895;0.2708333333333333;– Non, disje enfin, plus bas ! » Le soir arriva
477;2;0;4;0;1;4;0;0;0;2;1;0;2;1;3;0;2;2;0;0;4;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;20;0;3;1;11;6.0;2;0.75;0.35714285714285715;Je n’avaisplus conscience du temps écoulé
478;3;0;2;0;2;5;0;0;1;5;0;0;1;3;6;0;4;2;0;3;6;3;2;0;0;1;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22;31;0;1;1;8;4.583333333333333;3;0.7096774193548387;0.3283582089552239;« À demain matin, ditmon oncle, nous partons à six heures précises
479;2;1;1;0;1;8;0;0;1;4;1;0;1;5;3;0;3;0;0;3;4;3;3;0;0;1;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;27;0;0;1;9;3.9166666666666665;1;0.7777777777777778;0.3559322033898305;» À dixheures je tombai sur mon lit comme une masse inerte
480;2;0;0;0;1;7;0;0;0;2;0;0;1;2;4;0;0;2;0;6;2;4;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13;22;0;0;1;9;5.0;0;0.5909090909090909;0.30952380952380953;Pendant la nuit mes terreurs me reprirent
481;5;0;0;0;2;7;2;1;0;4;2;0;2;0;1;0;2;2;0;5;4;1;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;24;24;1;1;2;8;4.083333333333333;4;1.0;0.39344262295081966;Je la passai à rêver de gouffres ! J’étais en proie audélire
482;15;4;7;0;7;22;2;1;0;11;2;0;4;4;14;0;8;6;0;9;19;9;5;3;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;6;0;0;0;0;2;0;0;0;0;0;0;0;0;0;69;94;0;3;2;17;6.384615384615385;8;0.7340425531914894;0.359375;Je me sentais étreint par la main vigoureuse duprofesseur, entraîné, abîmé, enlisé ! Je tombais au fondd’insondables précipices avec cette vitesse croissante descorps abandonnés dans l’espace
483;3;1;1;0;0;5;0;0;1;4;0;0;2;2;4;0;0;1;1;1;1;4;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17;21;0;0;1;12;6.5;1;0.8095238095238095;0.37777777777777777;Ma vie n’était plusqu’une chute interminable
484;2;1;1;0;2;8;1;1;1;6;1;0;2;2;2;0;2;0;1;3;2;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;25;0;0;1;11;5.0;4;0.96;0.4;Je me réveillai à cinq heures, brisé de fatigue etd’émotion
485;3;0;1;0;2;5;0;1;0;1;1;0;3;1;2;0;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;16;0;0;1;9;3.7142857142857144;2;0.6875;0.3333333333333333;Je descendis à la salle à manger
486;3;0;1;0;2;7;0;1;1;2;1;0;1;1;3;0;1;0;0;5;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15;20;0;1;1;18;6.0;0;0.75;0.35714285714285715;Je le regardai avec un sentimentd’horreur
487;2;0;1;0;3;12;1;0;1;3;0;0;2;2;6;0;1;0;1;4;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23;28;0;1;1;12;4.333333333333333;1;0.8214285714285714;0.359375;À cinq heures et demie, un roulement se fit entendredans la rue
488;6;0;2;0;3;7;1;1;1;5;0;0;2;1;5;0;5;1;0;7;1;3;6;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;31;1;0;2;10;5.454545454545454;0;0.9354838709677419;0.4084507042253521;Une large voiture arrivait pour nous conduireau chemin de fer d’Altona
489;0;2;3;0;2;8;1;0;0;2;0;0;4;2;4;0;4;0;0;1;2;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;17;25;0;2;1;9;5.125;2;0.68;0.3469387755102041;Elle fut bientôt encombrée descolis de mon oncle
490;2;0;0;0;2;6;1;0;0;2;1;0;4;0;3;0;1;2;0;2;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;14;22;0;0;1;10;5.142857142857143;3;0.6363636363636364;0.32558139534883723;– Elle est prête, répondisje en défaillant
491;8;1;4;0;6;14;1;0;1;6;0;0;5;4;7;0;7;3;1;8;7;8;6;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;44;59;0;2;2;10;4.7727272727272725;3;0.7457627118644068;0.3464566929133858;– Dépêchetoi donc de la descendre, ou tu vas nousfaire manquer le train ! »Lutter contre ma destinée me parut alors impossible
492;13;1;3;1;2;13;0;1;2;7;2;0;7;6;4;0;1;0;0;6;12;4;2;1;0;0;0;0;0;2;0;0;0;2;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;56;0;2;1;11;5.277777777777778;2;0.6785714285714286;0.336283185840708;Jeremontai dans ma chambre, et, laissant glisser ma valisesur les marches de l’escalier, je m’élançai à sa suite
493;5;1;2;0;2;18;0;1;0;3;0;0;6;7;12;0;5;0;0;4;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;33;49;0;2;2;14;4.611111111111111;2;0.673469387755102;0.32673267326732675;En ce moment mon oncle remettait solennellement entreles mains de Graüben « les rênes » de sa maison
494;6;1;2;0;1;5;0;0;1;5;1;0;4;2;3;0;3;0;0;2;3;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;24;0;0;2;16;7.333333333333333;0;0.8333333333333334;0.4;Ma jolieVirlandaise conservait son calme habituel
495;6;1;1;0;2;19;2;0;0;2;1;0;7;4;6;0;3;1;0;7;8;5;7;1;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;49;1;3;1;12;5.0;1;0.7755102040816326;0.37254901960784315;Elle embrassason tuteur, mais elle ne put retenir une larme en effleurantma joue de ses douces lèvres
496;9;0;2;0;1;11;2;0;1;4;0;0;3;5;2;0;3;0;1;5;3;9;6;3;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;40;0;0;2;12;4.333333333333333;1;0.85;0.3541666666666667;– Va, mon cher Axel, va, me ditelle, tu quittes ta fiancée,mais tu trouveras ta femme au retour
497;7;2;1;0;2;7;0;1;0;3;1;0;2;1;3;0;1;2;0;6;6;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;20;30;0;0;2;9;4.7272727272727275;1;0.6666666666666666;0.31746031746031744;»Je serrai Graüben dans mes bras, et pris place dans lavoiture
498;13;0;5;0;9;25;3;1;2;7;1;0;13;2;10;0;6;4;0;12;10;10;15;1;0;3;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70;89;2;2;2;15;5.258064516129032;4;0.7865168539325843;0.36082474226804123;Marthe et la jeune fille, du seuil de la porte, nousadressèrent un dernier adieu | puis les deux chevaux,excités par le sifflement de leur conducteur, s’élancèrent augalop sur la route d’Altona
499;9;4;3;0;8;19;1;3;3;10;0;1;6;2;6;0;4;1;1;6;3;8;7;3;0;0;0;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;51;62;2;0;5;9;5.090909090909091;2;0.8225806451612904;0.3805970149253731;Chapitre Altona, véritable banlieue de Hambourg, est tête de lignedu chemin de fer de Kiel qui devait nous conduire au rivagedes Belt
500;0;0;0;0;2;8;0;1;1;7;0;0;2;2;8;0;5;0;0;5;6;6;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;34;0;3;2;12;5.363636363636363;0;0.7058823529411765;0.34285714285714286;En moins de vingt minutes, nous entrions sur leterritoire du Holstein
501;19;2;6;0;9;33;1;7;4;12;0;0;11;8;14;0;12;4;1;16;27;16;11;6;1;3;1;0;0;2;0;0;0;1;1;0;0;3;0;0;0;0;8;2;0;0;0;0;0;0;0;0;0;0;0;0;0;100;141;0;3;1;19;5.613636363636363;13;0.7092198581560284;0.3436426116838488;À six heures et demie la voiture s’arrêta devant la gare |les nombreux colis de mon oncle, ses volumineux articlesde voyage furent déchargés, transportés, pesés, étiquetés,rechargés dans le wagon de bagages, et à sept heuresnous étions assis l’un visàvis de l’autre dans le mêmecompartiment
502;4;0;1;0;0;6;2;0;0;3;0;0;4;4;2;0;4;1;0;1;2;3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;23;0;1;1;11;5.375;0;0.8260869565217391;0.37254901960784315;La vapeur siffla, la locomotive se mit enmouvement
503;2;0;1;0;0;3;0;1;0;2;1;0;0;0;2;0;1;1;0;2;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;13;0;0;2;7;4.8;3;0.8461538461538461;0.3793103448275862;Étaisje résigné ? Pas encore
504;15;0;3;0;9;15;1;1;0;10;0;0;6;4;9;0;4;5;0;10;7;10;5;2;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52;69;1;1;1;19;6.1;3;0.7536231884057971;0.36619718309859156;Cependant l’air frais dumatin, les détails de la route rapidement renouvelés par lavitesse du train me distrayaient de ma grandepréoccupation
505;6;0;3;1;4;14;1;1;0;5;0;0;4;3;8;0;5;4;1;4;4;6;4;3;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;49;0;0;1;19;5.0588235294117645;4;0.7755102040816326;0.36893203883495146;Quant à la pensée du professeur, elle devançaitévidemment ce convoi trop lent au gré de son impatience
506;5;0;0;0;1;3;0;1;0;2;0;0;3;1;5;0;3;1;0;2;8;1;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;24;0;0;1;6;4.555555555555555;1;0.6666666666666666;0.32;Nous étions seuls dans le wagon, mais sans parler
507;5;0;4;0;1;12;0;1;1;6;0;0;1;2;7;0;6;1;0;1;7;7;3;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;38;1;1;1;13;5.75;0;0.8421052631578947;0.3950617283950617;Mononcle revisitait ses poches et son sac de voyage avec uneminutieuse attention
508;3;1;3;0;2;13;0;0;0;8;2;0;2;1;6;0;2;2;2;3;9;3;4;1;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;39;1;0;1;11;4.866666666666666;4;0.8717948717948718;0.38636363636363635;Je vis bien que rien ne lui manquaitdes pièces nécessaires à l’exécution de ses projets
509;10;0;4;0;4;20;1;1;1;8;0;0;8;1;7;0;3;4;0;6;4;7;4;2;0;0;0;0;0;1;0;1;0;0;0;2;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;47;54;2;1;2;12;5.666666666666667;2;0.8703703703703703;0.39166666666666666;Entre autres, une feuille de papier, pliée avec soin,portait l’entête de la chancellerie danoise, avec lasignature de M
510;2;1;2;0;1;5;1;1;2;3;0;0;2;2;3;0;3;1;0;4;5;2;4;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;29;0;1;2;13;6.714285714285714;1;0.6206896551724138;0.3333333333333333;Christiensen, consul à Hambourg et l’amidu professeur
511;7;1;4;0;7;14;1;2;1;6;0;0;5;2;9;0;9;2;0;6;4;6;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44;52;0;0;3;17;7.0;2;0.8461538461538461;0.39285714285714285;Cela devait nous donner toute facilitéd’obtenir à Copenhague des recommandations pour legouverneur de l’Islande
512;5;0;4;1;3;14;3;0;1;4;1;0;5;3;4;0;4;5;0;4;7;4;9;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;38;49;3;0;1;19;6.538461538461538;2;0.7755102040816326;0.3877551020408163;J’aperçus aussi le fameux document précieusementenfoui dans la plus secrète poche du portefeuille
513;3;0;1;0;4;9;1;0;0;3;2;0;2;4;2;0;1;1;0;3;3;1;4;0;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;27;0;0;1;8;3.769230769230769;1;0.7777777777777778;0.3387096774193548;Je lemaudis du fond du cœur, et je me remis à examiner lepays
514;13;2;9;0;6;30;3;3;2;13;0;0;7;6;13;0;9;6;0;8;21;11;9;2;1;1;1;1;0;2;0;3;0;2;0;0;0;2;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;81;110;1;1;1;20;5.9375;7;0.7363636363636363;0.36486486486486486;C’était une vaste suite de plaines peu curieuses,monotones, limoneuses et assez fécondes : unecampagne très favorable à l’établissement d’un railway etpropice à ces lignes droites si chères aux compagnies dechemins de fer
515;12;0;2;0;4;16;1;1;1;7;0;1;4;5;5;0;5;5;0;11;8;12;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;49;61;0;1;2;13;4.64;5;0.8032786885245902;0.3475177304964539;Mais cette monotonie n’eut pas le temps de ma fatiguer,car, trois heures après notre départ, le train s’arrêtait àKiel, à deux pas de la mer
516;5;1;3;0;0;8;0;4;1;2;0;0;1;0;6;0;4;4;0;4;6;4;4;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26;35;0;1;2;11;5.333333333333333;3;0.7428571428571429;0.34210526315789475;Nos bagages étant enregistrés pour Copenhague, il n’yeut pas à s’en occuper
517;7;1;1;0;3;11;1;0;0;5;0;0;4;0;7;0;2;5;1;6;5;7;8;2;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34;45;2;1;1;10;5.642857142857143;1;0.7555555555555555;0.3655913978494624;Cependant le professeur les suivitd’un œil inquiet pendant leur transport au bateau à vapeur
518;2;0;1;0;3;3;1;0;0;2;0;0;3;0;2;0;1;1;0;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11;16;0;0;1;11;3.857142857142857;2;0.6875;0.3235294117647059;Là ils disparurent à fond de cale
519;10;2;7;0;7;20;1;0;2;10;1;0;5;2;12;0;7;4;1;10;8;8;9;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61;73;1;2;1;14;5.230769230769231;5;0.8356164383561644;0.3765432098765432;Mon oncle, dans sa précipitation, avait si bien calculé lesheures de correspondance du chemin de fer et du bateau,qu’il nous restait une journée entière à perdre
520;8;0;0;0;0;6;0;0;0;2;0;0;5;1;4;0;1;2;0;3;2;5;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;24;0;0;2;17;5.25;0;0.75;0.36;Le steamerl’Ellenora ne partait pas avant la nuit
521;15;4;1;0;8;27;2;2;1;11;0;0;13;2;10;0;6;2;2;9;13;10;10;4;1;1;3;0;0;0;0;0;0;0;0;1;0;2;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;73;89;2;2;1;16;6.3076923076923075;4;0.8202247191011236;0.38421052631578945;De là une fièvre deneuf heures, pendant laquelle l’irascible voyageur envoya àtous les diables l’administration des bateaux et desrailways et les gouvernements qui toléraient de pareilsabus
522;6;0;4;0;3;12;1;0;1;6;2;0;6;0;4;0;2;2;1;5;3;4;5;1;0;0;0;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32;39;0;1;2;11;4.666666666666667;1;0.8205128205128205;0.3764705882352941;Je dus faire chorus avec lui quand il entreprit lecapitaine de l’Ellenora à ce sujet
523;4;1;1;0;1;4;2;1;1;4;0;0;4;0;4;0;2;1;0;4;3;3;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;28;0;2;1;9;5.75;1;0.6428571428571429;0.3333333333333333;Il voulait l’obliger àchauffer sans perdre un instant
524;3;1;1;0;0;8;1;0;0;4;1;1;4;2;3;0;2;1;1;2;4;1;5;0;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;25;0;0;2;9;5.0;2;0.96;0.4;À Kiel, comme ailleurs, il faut bien qu’une journée sepasse
525;21;4;8;0;20;42;7;3;3;21;0;0;16;5;20;0;15;7;2;22;20;10;21;6;0;1;1;0;0;2;0;1;0;0;1;3;0;1;0;0;0;1;2;0;0;0;0;1;0;0;0;0;0;0;0;0;0;125;162;2;3;1;18;5.333333333333333;5;0.7716049382716049;0.3654970760233918;À force de nous promener sur les rivagesverdoyants de la baie au fond de laquelle s’élève la petiteville, de parcourir les bois touffus qui lui donnentl’apparence d’un nid dans un faisceau de branches,d’admirer les villas pourvues chacune de leur petite maisonde bain froid, enfin de courir et de maugréer, nousatteignîmes dix heures du soir
526;13;5;5;0;11;28;2;1;3;10;0;0;15;4;12;0;13;5;1;10;16;14;11;1;0;1;0;0;0;3;0;0;0;1;0;2;0;1;0;0;0;1;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;83;112;2;5;2;17;5.676470588235294;8;0.7410714285714286;0.3656387665198238;Les tourbillons de la fumée de l’Ellenora sedéveloppaient dans le ciel | le pont tremblotait sous lesfrissonnements de la chaudière | nous étions à bord etpropriétaires de deux couchettes étagées dans l’uniquechambre du bateau
527;9;2;0;0;4;16;2;2;1;3;0;0;6;4;4;0;1;1;1;11;9;6;8;0;0;2;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;39;56;2;2;3;10;5.0;2;0.6964285714285714;0.34210526315789475;À dix heures un quart les amarres furent larguées, et lesteamer fila rapidement sur les sombres eaux du GrandBelt
528;17;3;6;0;7;32;4;0;1;11;1;0;11;3;11;0;6;5;3;15;18;20;13;3;0;1;1;0;0;0;0;0;0;1;0;1;0;1;0;0;0;2;5;0;0;0;0;0;0;0;0;1;0;0;0;0;0;88;115;0;0;1;11;4.404255319148936;9;0.7652173913043478;0.3464566929133858;La nuit était noire | il y avait belle brise et forte mer |quelques feux de la côte apparurent dans les ténèbres |plus tard, je ne sais, un phare à éclats étincela audessusdes flots | ce fut tout ce qui resta dans mon souvenir decette première traversée
529;5;1;3;0;5;12;0;0;1;6;0;1;5;1;5;0;5;2;1;5;8;7;7;1;0;0;0;0;0;0;0;0;0;0;0;1;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;40;47;2;0;3;13;5.117647058823529;5;0.851063829787234;0.38461538461538464;À sept heures du matin nous débarquions à Korsor,petite ville située sur la côte occidentale du Seeland
530;11;1;2;0;4;11;1;1;2;6;0;0;4;4;13;0;8;4;2;4;11;7;12;2;0;0;1;0;0;1;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;65;2;1;2;12;4.913043478260869;2;0.7692307692307693;0.36764705882352944;Lànous sautions du bateau dans un nouveau chemin de ferqui nous emportait à travers un pays non moins plat que lescampagnes du Holstein
531;10;0;3;0;5;10;0;1;1;4;0;1;2;1;4;0;3;1;0;5;2;7;2;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30;36;0;1;2;13;6.181818181818182;1;0.8333333333333334;0.379746835443038;C’était encore trois heures de voyage avant d’atteindrela capitale du Danemark
532;4;0;1;0;1;3;1;0;0;3;0;0;4;2;4;0;2;1;0;1;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;20;0;1;1;7;4.5;1;0.7;0.3181818181818182;Mon oncle n’avait pas fermé l’œilde la nuit
533;5;0;3;0;2;7;0;1;0;6;1;0;2;1;4;0;4;3;1;1;8;2;2;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;32;0;0;1;11;5.181818181818182;0;0.75;0.35294117647058826;Dans son impatience, je crois qu’il poussait lewagon avec ses pieds
534;2;0;1;1;1;6;1;0;1;2;0;0;1;1;3;0;0;3;0;2;0;1;2;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14;17;0;0;1;8;4.285714285714286;2;0.8235294117647058;0.3783783783783784;Enfin il aperçut une échappée de mer
535;6;1;3;0;0;6;0;1;2;6;0;0;3;1;5;0;3;1;1;4;5;7;6;2;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;29;39;0;3;1;14;5.076923076923077;2;0.7435897435897436;0.3670886075949367;Il y avait sur notre gauche une vaste construction quiressemblait à un hôpital
536;3;0;2;0;4;6;1;2;0;2;0;0;0;2;6;0;6;1;0;0;5;2;3;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20;28;0;1;1;12;4.166666666666667;0;0.7142857142857143;0.3225806451612903;« C’est une maison de fous, dit un de nos compagnonsde voyage
537;14;5;8;0;12;34;6;6;6;22;2;1;10;2;26;0;21;10;1;19;21;19;19;4;0;2;0;0;0;1;0;0;0;2;2;0;1;4;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;1;0;1;0;120;166;0;1;8;13;5.175438596491228;10;0.7228915662650602;0.3409090909090909;»« Bon, pensaije, voilà un établissement où nousdevrions finir nos jours ! Et, si grand qu’il fût, cet hôpitalserait encore trop petit pour contenir toute la folie duprofesseur Lidenbrock ! »Enfin, à dix heures du matin, nous prenions pied àCopenhague | les bagages furent chargés sur une voitureet conduits avec nous à l’hôtel du Phœnix dans BredGade
538;6;0;2;0;4;13;3;1;2;4;0;0;5;1;2;0;1;0;0;5;3;3;4;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29;33;1;0;1;10;4.571428571428571;1;0.8787878787878788;0.3717948717948718;Ce fut l’affaire d’une demiheure, car la gare est située endehors de la ville
539;6;0;1;0;0;7;1;0;0;5;0;0;2;4;6;0;4;1;0;2;5;6;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;27;28;0;2;1;17;5.8;2;0.9642857142857143;0.39705882352941174;Puis mon oncle, faisant une toilettesommaire, m’entraîna à sa suite
540;17;2;2;0;10;23;2;4;1;15;0;0;16;4;16;0;12;5;4;9;12;14;12;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;83;104;0;3;4;14;5.361111111111111;4;0.7980769230769231;0.3624454148471616;Le portier de l’hôtelparlait l’allemand et l’anglais | mais le professeur, en saqualité de polyglotte, l’interrogea en bon danois, et ce futen bon danois que ce personnage lui indiqua la situationdu Muséum des Antiquités du Nord
541;13;3;6;0;8;33;0;1;3;15;1;0;9;7;9;0;7;4;1;14;22;14;11;4;0;2;1;0;0;0;1;0;0;2;0;2;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;1;0;0;0;83;114;3;3;3;22;5.852941176470588;4;0.7280701754385965;0.3562231759656652;Le directeur de ce curieux établissement, où sontentassées des merveilles qui permettraient de reconstruirel’histoire du pays avec ses vieilles armes de pierre, seshanaps et ses bijoux, était un savant, l’ami du consul deHambourg, M
542;5;0;3;0;3;7;0;0;1;3;0;0;3;3;5;0;5;1;0;3;0;4;4;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;24;28;0;2;1;16;5.666666666666667;0;0.8571428571428571;0.4;Mon oncle avait pour lui une chaude lettre derecommandation
543;6;0;0;1;0;5;0;1;0;1;0;0;2;1;6;0;1;0;0;3;3;3;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;18;23;0;0;1;8;4.555555555555555;2;0.782608695652174;0.36;En général, un savant en reçoit assezmal un autre
